city,id,name,state_id,state_abbr,state_name,county_name,zip,lat,lng,population
Mayflower,21318,Mayflower,5,AR,Arkansas,Faulkner,72106,34.9570325,-92.4273785,2234
Mayhew,21319,Mayhew,28,MS,Mississippi,Lowndes,39759,33.4848427,-88.6344919,
Mayhill,21320,Mayhill,35,NM,New Mexico,Otero,88339,32.8895419,-105.4780381,75
Mayking,21321,Mayking,21,KY,Kentucky,Letcher,41858 41837,37.1334334,-82.7659921,487
Mayland,21322,Mayland,47,TN,Tennessee,Cumberland,38571,36.0467324,-85.1999662,
Maylene,21323,Maylene,1,AL,Alabama,Shelby,35114,33.2034492,-86.861656,
Mayna,21324,Mayna,22,LA,Louisiana,Catahoula,71343,31.4262879,-91.8615143,
Maynard,21325,Maynard,25,MA,Massachusetts,Middlesex,1754,42.4334269,-71.449507,10106
Maynard,21326,Maynard,27,MN,Minnesota,Chippewa,56260,44.9069025,-95.4689074,366
Maynard,21327,Maynard,19,IA,Iowa,Fayette,50655,42.7738712,-91.88239,518
Maynard,21328,Maynard,5,AR,Arkansas,Randolph,72444,36.4197853,-90.8973438,426
Maynardville,21329,Maynardville,47,TN,Tennessee,Union,37807,36.2506364,-83.7974099,2413
Mayo,21330,Mayo,24,MD,Maryland,Anne Arundel,21037 21106,38.8876142,-76.5119032,8298
Mayo,21331,Mayo,45,SC,South Carolina,Spartanburg,29368 29330 29323,35.0840114,-81.8598259,1592
Mayo,21332,Mayo,12,FL,Florida,Lafayette,32066,30.053001,-83.1748578,1237
Mayo,21333,Mayo,21,KY,Kentucky,Mercer,40330,37.8717408,-84.9249536,
Mayodan,21334,Mayodan,37,NC,North Carolina,Rockingham,27027,36.4123597,-79.9669857,2478
Mayoworth,21335,Mayoworth,56,WY,Wyoming,Johnson,82639,43.8319144,-106.7919962,
Maypearl,21336,Maypearl,48,TX,Texas,Ellis,75167 76064,32.3132003,-97.0116691,934
Maypens,21337,Maypens,35,NM,New Mexico,Lea,88231,32.3603995,-103.1526879,
Mays,21338,Mays,18,IN,Indiana,Rush,46155,39.7436566,-85.4299711,
Mays Landing,21339,Mays Landing,34,NJ,New Jersey,Atlantic,08330 08342,39.4523385,-74.7276626,2135
Mays Lick,21340,Mays Lick,21,KY,Kentucky,Mason,41055,38.5175757,-83.8418665,242
Maysfield,21341,Maysfield,48,TX,Texas,Milam,76520,30.8971332,-96.8510921,
Maysville,21342,Maysville,19,IA,Iowa,Scott,52773,41.6486403,-90.7168091,176
Maysville,21343,Maysville,29,MO,Missouri,DeKalb,64469,39.8891658,-94.3618967,1114
Maysville,21344,Maysville,21,KY,Kentucky,Mason,41056 41096,38.6411854,-83.744365,9011
Maysville,21345,Maysville,37,NC,North Carolina,Jones,28555,34.9048814,-77.2313436,1019
Maysville,21346,Maysville,13,GA,Georgia,Banks,30558,34.2528839,-83.5615548,1798
Maysville,21347,Maysville,5,AR,Arkansas,Benton,72736,36.403689,-94.6018877,130
Maysville,21348,Maysville,40,OK,Oklahoma,McClain,73057,34.81916721,-97.41070137,1232
Maysville,21349,Maysville,8,CO,Colorado,Chaffee,81201,38.5386086,-106.1902979,135
Maysville,21350,Maysville,42,PA,Pennsylvania,Armstrong,15618,40.5631213,-79.4505972,
Maytown,21351,Maytown,42,PA,Pennsylvania,Lancaster,17550 17547,40.0753739,-76.5821887,3824
Maytown,21352,Maytown,1,AL,Alabama,Jefferson,35118 35005,33.53594,-86.997217,385
Maytown,21353,Maytown,12,FL,Florida,Volusia,32759,28.8072135,-80.9600566,
Mayview,21354,Mayview,29,MO,Missouri,Lafayette,64071,39.0530655,-93.8304979,212
Mayville,21355,Mayville,38,ND,North Dakota,Traill,58257,47.4980408,-97.3245354,1858
Mayville,21356,Mayville,55,WI,Wisconsin,Dodge,53050,43.4941611,-88.5448237,5154
Mayville,21357,Mayville,36,NY,New York,Chautauqua,14757,42.2539469,-79.5044913,1711
Mayville,21358,Mayville,26,MI,Michigan,Tuscola,48744,43.3369682,-83.3524502,950
Mayville,21359,Mayville,41,OR,Oregon,Gilliam,97823,45.082353,-120.1922509,
Maywood,21360,Maywood,34,NJ,New Jersey,Bergen,7607,40.902599,-74.0618074,9555
Maywood,21361,Maywood,17,IL,Illinois,Cook,60153,41.8791979,-87.8431155,24090
Maywood,21362,Maywood,31,NE,Nebraska,Frontier,69038,40.6575085,-100.6220914,261
Maywood,21363,Maywood,6,CA,California,Los Angeles,90270,33.9866807,-118.185349,27395
Maywood,21364,Maywood,29,MO,Missouri,Lewis,63454,39.9542116,-91.6032137,
Maywood Park,21365,Maywood Park,41,OR,Oregon,Multnomah,97220,45.5528966,-122.5603714,752
Maza,21366,Maza,38,ND,North Dakota,Towner,58324,48.3936115,-99.1984693,
Mazama,21367,Mazama,53,WA,Washington,Okanogan,98862,48.5920867,-120.4039844,
Mazeppa,21368,Mazeppa,27,MN,Minnesota,Wabasha,55956,44.2730219,-92.5449085,842
Mazie,21369,Mazie,40,OK,Oklahoma,Mayes,74337,36.1115456,-95.38708449,91
Mazie,21370,Mazie,21,KY,Kentucky,Lawrence,41159,38.0270319,-82.9723887,
Mazomanie,21371,Mazomanie,55,WI,Wisconsin,Dane,53560,43.1766586,-89.7948452,1652
Mazon,21372,Mazon,17,IL,Illinois,Grundy,60444,41.2414217,-88.4195101,1015
McAdams,21373,McAdams,28,MS,Mississippi,Attala,39160,33.0212409,-89.688413,
McAdenville,21374,McAdenville,37,NC,North Carolina,Gaston,28101 28098,35.2593056,-81.0753535,651
McAdoo,21375,McAdoo,42,PA,Pennsylvania,Carbon,18237,40.90159473,-75.99165954,2300
McAfee,21376,McAfee,34,NJ,New Jersey,Sussex,7462,41.1784291,-74.5404371,
McAlester,21377,McAlester,40,OK,Oklahoma,Pittsburg,74501 74502,34.9373772,-95.79349619,18383
McAlister,21378,McAlister,35,NM,New Mexico,Quay,88427,34.6922886,-103.7763525,
McAlisterville,21379,McAlisterville,42,PA,Pennsylvania,Juniata,17049,40.6361901,-77.2747096,971
McAllen,21380,McAllen,48,TX,Texas,Hidalgo,78504 78503 78501 78502 78505,26.2034071,-98.2300124,129877
McAllister,21381,McAllister,30,MT,Montana,Madison,59740,45.4443721,-111.7321977,
McAllister,21382,McAllister,55,WI,Wisconsin,Marinette,54177,45.327197,-87.721223,
McAlmont,21383,McAlmont,5,AR,Arkansas,Pulaski,72117,34.808424,-92.181814,1873
McAlpin,21384,McAlpin,12,FL,Florida,Suwannee,32062,30.1391155,-82.9517959,
McArthur,21385,McArthur,39,OH,Ohio,Vinton,45651,39.2464596,-82.4784898,1701
McArthur,21386,McArthur,6,CA,California,Shasta,96056 96028,41.0501635,-121.3991469,338
McBain,21387,McBain,26,MI,Michigan,Missaukee,49657,44.1936227,-85.2133756,656
McBaine,21388,McBaine,29,MO,Missouri,Boone,65203,38.8869796,-92.4465746,10
McBean,21389,McBean,13,GA,Georgia,Richmond,30815,33.2434787,-81.950672,
McBee,21390,McBee,45,SC,South Carolina,Chesterfield,29101,34.4690418,-80.2559034,867
McBride,21391,McBride,26,MI,Michigan,Montcalm,48852 48829,43.3541982,-85.0427968,205
McBride,21392,McBride,29,MO,Missouri,Perry,63775,37.8328304,-89.8401076,
McBride,21393,McBride,40,OK,Oklahoma,Marshall,73439,33.9393252,-96.65711309,
McBride,21394,McBride,48,TX,Texas,Carson,79068,35.5181014,-101.4940591,
McCabe,21395,McCabe,30,MT,Montana,Roosevelt,59218,48.2436327,-104.3777272,
McCall,21396,McCall,16,ID,Idaho,Valley,83638 83635,44.911006,-116.0987364,2991
McCall Creek,21397,McCall Creek,28,MS,Mississippi,Franklin,39647,31.5126719,-90.698711,
McCallsburg,21398,McCallsburg,19,IA,Iowa,Story,50154,42.1663748,-93.3857644,333
McCallum,21399,McCallum,28,MS,Mississippi,Forrest,39401,31.2376782,-89.212559,
McCamey,21400,McCamey,48,TX,Texas,Upton,79752,31.1359813,-102.2243041,1887
McCammon,21401,McCammon,16,ID,Idaho,Bannock,83250,42.6504719,-112.1930226,809
McCarthy,21402,McCarthy,2,AK,Alaska,Valdez-Cordova,99566,61.4333333,-142.9216667,28
McCartys,21403,McCartys,35,NM,New Mexico,Cibola,87034,35.0628191,-107.6694974,
McCaskill,21404,McCaskill,5,AR,Arkansas,Hempstead,71847,33.9167782,-93.641569,96
McCaulley,21405,McCaulley,48,TX,Texas,Fisher,79534,32.7820543,-100.2039923,
McCausland,21406,McCausland,19,IA,Iowa,Scott,52758 52756,41.7461421,-90.4431895,291
McCaysville,21407,McCaysville,13,GA,Georgia,Fannin,30555,34.9861914,-84.3713117,1056
McClave,21408,McClave,8,CO,Colorado,Bent,81057,38.1375074,-102.8504765,
McCleary,21409,McCleary,53,WA,Washington,Grays Harbor,98557,47.053151,-123.2654308,1653
McClelland,21410,McClelland,19,IA,Iowa,Pottawattamie,51548,41.3294401,-95.6838963,151
McClellanville,21411,McClellanville,45,SC,South Carolina,Charleston,29458,33.0882246,-79.4611743,499
McCloud,21412,McCloud,6,CA,California,Siskiyou,96057,41.2557119,-122.1394487,1101
McClure,21413,McClure,42,PA,Pennsylvania,Snyder,17841,40.7070206,-77.3144337,941
McClure,21414,McClure,39,OH,Ohio,Henry,43534,41.3714402,-83.9418874,725
McClure,21415,McClure,17,IL,Illinois,Alexander,62957,37.317828,-89.4314781,402
McClure,21416,McClure,51,VA,Virginia,Dickenson,24269,37.1026065,-82.3762582,
McClusky,21417,McClusky,38,ND,North Dakota,Sheridan,58463,47.4858309,-100.4431839,380
McColl,21418,McColl,45,SC,South Carolina,Marlboro,29570,34.6687714,-79.5453297,2174
McComb,21419,McComb,39,OH,Ohio,Hancock,45858,41.1075523,-83.7927147,1648
McComb,21420,McComb,28,MS,Mississippi,Pike,39648 39649,31.2437872,-90.4531536,12790
McConnells,21421,McConnells,45,SC,South Carolina,York,29726,34.8687483,-81.2275817,255
McConnellsburg,21422,McConnellsburg,42,PA,Pennsylvania,Fulton,17233,39.932589,-77.9988906,1220
McConnellstown,21423,McConnellstown,42,PA,Pennsylvania,Huntingdon,16652 16660,40.4525739,-78.0816724,130
McConnelsville,21424,McConnelsville,39,OH,Ohio,Morgan,43756,39.6486822,-81.8531912,1784
McConnico,21425,McConnico,4,AZ,Arizona,Mohave,86413 86401,35.1438892,-114.0935631,70
McCook,21426,McCook,31,NE,Nebraska,Red Willow,69001,40.2019477,-100.6257077,7698
McCook,21427,McCook,17,IL,Illinois,Cook,60501 60525,41.7978095,-87.8447798,228
McCool,21428,McCool,28,MS,Mississippi,Attala,39108,33.2020707,-89.3450703,135
McCool Junction,21429,McCool Junction,31,NE,Nebraska,York,68401,40.7441762,-97.5975499,409
McCoole,21430,McCoole,24,MD,Maryland,Allegany,21557 21562,39.446483,-78.9722488,511
McCord,21431,McCord,2,AK,Alaska,Kodiak Island,99615,57.1394444,-153.2011111,
McCord Bend,21432,McCord Bend,29,MO,Missouri,Stone,65656,36.7858936,-93.5040799,297
McCordsville,21433,McCordsville,18,IN,Indiana,Hancock,46055,39.9080952,-85.9227592,4797
McCormick,21434,McCormick,45,SC,South Carolina,McCormick,29899 29835,33.9134577,-82.2934586,2783
McCormick,21435,McCormick,17,IL,Illinois,Pope,62987,37.5506056,-88.6706106,
McCoy,21436,McCoy,8,CO,Colorado,Eagle,80463,39.9160983,-106.7255937,24
McCoy,21437,McCoy,51,VA,Virginia,Montgomery,24060,37.2170696,-80.5978382,
McCoy,21438,McCoy,48,TX,Texas,Atascosa,78113,28.8605327,-98.3477901,
McCoys Corner,21439,McCoys Corner,34,NJ,New Jersey,Sussex,7461,41.1978735,-74.630162,
McCracken,21440,McCracken,20,KS,Kansas,Rush,67556,38.5805694,-99.5712246,190
McCredie Springs,21441,McCredie Springs,41,OR,Oregon,Lane,97463,43.7098454,-122.2889296,
McCrory,21442,McCrory,5,AR,Arkansas,Woodruff,72101,35.2561979,-91.2001246,1729
McCullom Lake,21443,McCullom Lake,17,IL,Illinois,McHenry,60050,42.3683543,-88.2925883,1049
McCune,21444,McCune,20,KS,Kansas,Crawford,66753,37.3547791,-95.0166333,405
McCuneville,21445,McCuneville,39,OH,Ohio,Perry,43782,39.6289581,-82.2343151,
McCurtain,21446,McCurtain,40,OK,Oklahoma,Haskell,74944,35.153767,-94.99457219,516
McCutchenville,21447,McCutchenville,39,OH,Ohio,Wyandot,44844,40.9906113,-83.2593654,400
McDade,21448,McDade,48,TX,Texas,Bastrop,78650,30.2838227,-97.237769,685
McDaniel,21449,McDaniel,24,MD,Maryland,Talbot,21647,38.8176166,-76.2780056,
McDaniels,21450,McDaniels,21,KY,Kentucky,Breckinridge,42754,37.6067229,-86.4249784,
McDavid,21451,McDavid,12,FL,Florida,Escambia,32568,30.8662971,-87.319698,
McDermitt,21452,McDermitt,32,NV,Nevada,Humboldt,89421,41.9973887,-117.7181975,172
McDermott,21453,McDermott,39,OH,Ohio,Scioto,45652,38.8347964,-83.0648995,434
McDonald,21454,McDonald,42,PA,Pennsylvania,Washington,15057,40.3709025,-80.2347814,2149
McDonald,21455,McDonald,20,KS,Kansas,Rawlins,67745,39.7858301,-101.375718,160
McDonald,21456,McDonald,39,OH,Ohio,Trumbull,44437,41.1636687,-80.7242449,3263
McDonald,21457,McDonald,37,NC,North Carolina,Robeson,28340,34.5540525,-79.1755928,113
McDonald,21458,McDonald,35,NM,New Mexico,Lea,88262,33.1406704,-103.3174478,
McDonald,21459,McDonald,28,MS,Mississippi,Neshoba,39365,32.6604141,-89.1328379,
McDonald,21460,McDonald,53,WA,Washington,Grant,98837,47.0712534,-119.2155733,
McDonald Chapel,21461,McDonald Chapel,1,AL,Alabama,Jefferson,35224,33.521773,-86.9336042,717
McDonough,21462,McDonough,13,GA,Georgia,Henry,30253 30252,33.4473361,-84.1468616,22084
McDonough,21463,McDonough,36,NY,New York,Chenango,13801,42.498403,-75.7679711,
McDougal,21464,McDougal,5,AR,Arkansas,Clay,72441 72422 72456,36.4400598,-90.3914945,186
McDowell,21465,McDowell,51,VA,Virginia,Highland,24458,38.3356787,-79.4905999,
McElhattan,21466,McElhattan,42,PA,Pennsylvania,Clinton,17745 17748,41.1597929,-77.3613651,598
McEwen,21467,McEwen,47,TN,Tennessee,Humphreys,37101,36.1078375,-87.6330745,1750
McEwensville,21468,McEwensville,42,PA,Pennsylvania,Northumberland,17777 17749,41.072862,-76.8177399,279
McFadden,21469,McFadden,56,WY,Wyoming,Carbon,82083,41.6544118,-106.1305652,
McFaddin,21470,McFaddin,48,TX,Texas,Victoria,77973,28.5538878,-97.013878,
McFall,21471,McFall,29,MO,Missouri,Gentry,64657,40.1108327,-94.2232868,93
McFarlan,21472,McFarlan,37,NC,North Carolina,Anson,28102 28119,34.8123776,-79.9758956,117
McFarland,21473,McFarland,55,WI,Wisconsin,Dane,53558,43.0124984,-89.2898397,7808
McFarland,21474,McFarland,20,KS,Kansas,Wabaunsee,66501,39.0527764,-96.2377728,256
McFarland,21475,McFarland,6,CA,California,Kern,93250,35.6780104,-119.2292748,12707
McGee,21476,McGee,29,MO,Missouri,Wayne,63763,37.0744964,-90.19566,
McGehee,21477,McGehee,5,AR,Arkansas,Desha,71654,33.6289986,-91.3995641,4219
McGill,21478,McGill,32,NV,Nevada,White Pine,89318,39.4049384,-114.7786281,1148
McGonigle,21479,McGonigle,39,OH,Ohio,Butler,45013,39.4458878,-84.6830061,
McGovern,21480,McGovern,42,PA,Pennsylvania,Washington,15342,40.2289595,-80.2164475,2742
McGrady,21481,McGrady,37,NC,North Carolina,Wilkes,28649,36.3434632,-81.2248121,
McGrath,21482,McGrath,27,MN,Minnesota,Aitkin,56350,46.2399483,-93.2724498,80
McGrath,21483,McGrath,2,AK,Alaska,Yukon-Koyukuk,99627,62.9563889,-155.5958333,346
McGraw,21484,McGraw,36,NY,New York,Cortland,13101,42.5961812,-76.0932597,1053
McGregor,21485,McGregor,27,MN,Minnesota,Aitkin,55760,46.6066151,-93.313842,391
McGregor,21486,McGregor,19,IA,Iowa,Clayton,52157,43.018318,-91.1826299,871
McGregor,21487,McGregor,48,TX,Texas,McLennan,76561 76657,31.4440557,-97.4091792,4987
McGregor,21488,McGregor,38,ND,North Dakota,Williams,58755,48.595305,-102.9282368,
McGrew,21489,McGrew,31,NE,Nebraska,Scotts Bluff,69334 69353,41.7466364,-103.4182717,105
McGuffey,21490,McGuffey,39,OH,Ohio,Hardin,45812 45859,40.69283,-83.7854909,501
McHenry,21491,McHenry,38,ND,North Dakota,Foster,58464,47.576108,-98.5914904,56
McHenry,21492,McHenry,17,IL,Illinois,McHenry,60050,42.333355,-88.2667534,26992
McHenry,21493,McHenry,21,KY,Kentucky,Ohio,42320 42354,37.3819907,-86.9224934,388
McHenry,21494,McHenry,28,MS,Mississippi,Stone,39561,30.7076913,-89.1383803,
McIntire,21495,McIntire,19,IA,Iowa,Mitchell,50455,43.4358006,-92.5937915,122
McIntosh,21496,McIntosh,46,SD,South Dakota,Corson,57641,45.92139,-101.3495764,173
McIntosh,21497,McIntosh,27,MN,Minnesota,Polk,56556,47.6369051,-95.8864205,625
McIntosh,21498,McIntosh,1,AL,Alabama,Washington,36553,31.2662818,-88.0313903,238
McIntosh,21499,McIntosh,12,FL,Florida,Marion,32664,29.44886,-82.2220424,452
McIntosh,21500,McIntosh,35,NM,New Mexico,Torrance,87032 87035 87016,34.8647778,-106.0516864,1484
McIntyre,21501,McIntyre,13,GA,Georgia,Wilkinson,31054,32.8462583,-83.1907101,650
McKamie,21502,McKamie,5,AR,Arkansas,Lafayette,71860,33.2684609,-93.4990644,
McKean,21503,McKean,42,PA,Pennsylvania,Erie,16426,41.9981659,-80.1409959,388
McKeansburg,21504,McKeansburg,42,PA,Pennsylvania,Schuylkill,17960,40.6784241,-76.0235435,163
McKee,21505,McKee,21,KY,Kentucky,Jackson,40447,37.430364,-83.9979834,800
McKees Rocks,21506,McKees Rocks,42,PA,Pennsylvania,Allegheny,15136,40.4656244,-80.0656106,6104
McKeesport,21507,McKeesport,42,PA,Pennsylvania,Allegheny,15132 15134,40.3478472,-79.864215,19731
McKenna,21508,McKenna,53,WA,Washington,Pierce,98580 98558,46.9348213,-122.5565117,716
McKenney,21509,McKenney,51,VA,Virginia,Dinwiddie,23872,36.9868155,-77.7230492,483
McKenzie,21510,McKenzie,47,TN,Tennessee,Carroll,38201,36.1325617,-88.5186636,5310
McKenzie,21511,McKenzie,1,AL,Alabama,Butler,36456,31.542384,-86.71497,530
McKenzie,21512,McKenzie,38,ND,North Dakota,Burleigh,58558,46.8241581,-100.4134486,
McKenzie Bridge,21513,McKenzie Bridge,41,OR,Oregon,Lane,97413,44.1751238,-122.1639473,
McKibben,21514,McKibben,48,TX,Texas,Hansford,79081,36.1258675,-101.3390497,
McKinley,21515,McKinley,27,MN,Minnesota,Saint Louis,55741,47.5127038,-92.4110144,128
McKinley,21516,McKinley,55,WI,Wisconsin,Polk,54829,45.5713421,-92.1765752,
McKinley Heights,21517,McKinley Heights,39,OH,Ohio,Trumbull,44420 44446,41.1836685,-80.7173004,1060
McKinley Park,21518,McKinley Park,2,AK,Alaska,Denali,99755,63.7327778,-148.9141667,185
McKinleyville,21519,McKinleyville,6,CA,California,Humboldt,95519,40.9465152,-124.1006205,15177
McKinney,21520,McKinney,48,TX,Texas,Collin,75069 75070 75071,33.1976164,-96.6152693,131117
McKinney,21521,McKinney,13,GA,Georgia,Upson,30286,32.9259643,-84.2918629,
McKinnon,21522,McKinnon,56,WY,Wyoming,Sweetwater,82938,41.0277326,-109.9359852,60
McKinnon,21523,McKinnon,13,GA,Georgia,Wayne,31546,31.425218,-81.9267805,
McKinnon,21524,McKinnon,12,FL,Florida,Escambia,32568,30.789077,-87.4733151,
McKinnon,21525,McKinnon,47,TN,Tennessee,Houston,37175,36.3161662,-87.9069729,
McKittrick,21526,McKittrick,29,MO,Missouri,Montgomery,65041,38.7350447,-91.4437741,61
McKittrick,21527,McKittrick,6,CA,California,Kern,93251,35.3055201,-119.6226239,115
McKnight,21528,McKnight,42,PA,Pennsylvania,Allegheny,15237,40.5550681,-80.0364448,
McKnight,21529,McKnight,40,OK,Oklahoma,Harmon,73550,34.7701179,-99.93610669,
McKnightstown,21530,McKnightstown,42,PA,Pennsylvania,Adams,17307 17343,39.8706498,-77.325541,737
McLain,21531,McLain,28,MS,Mississippi,Greene,39456,31.1087958,-88.8272599,441
McLaughlin,21532,McLaughlin,46,SD,South Dakota,Corson,57642,45.8144431,-100.8104113,663
McLaurin,21533,McLaurin,28,MS,Mississippi,Forrest,39401,31.1679579,-89.2172808,
McLean,21534,McLean,51,VA,Virginia,Fairfax,22046 22101 22043 22102 22067 22103 22106 22107 22108 22109,38.9342776,-77.1774801,48115
McLean,21535,McLean,31,NE,Nebraska,Pierce,68747,42.3855579,-97.4686705,36
McLean,21536,McLean,17,IL,Illinois,McLean,61754,40.3144833,-89.169809,830
McLean,21537,McLean,48,TX,Texas,Gray,79057,35.2325495,-100.5998558,778
McLeansboro,21538,McLeansboro,17,IL,Illinois,Hamilton,62859,38.0933811,-88.5356076,2883
McLeansville,21539,McLeansville,37,NC,North Carolina,Guilford,27301,36.1073575,-79.6586383,1021
McLemoresville,21540,McLemoresville,47,TN,Tennessee,Carroll,38258 38235 38344,35.987286,-88.5745001,352
McLendon-Chisholm,21541,McLendon-Chisholm,48,TX,Texas,Rockwall,75032,32.8423476,-96.3805389,1373
McLeod,21542,McLeod,38,ND,North Dakota,Ransom,58057,46.3935753,-97.2995351,27
McLeod,21543,McLeod,30,MT,Montana,Sweet Grass,59052,45.6627139,-110.1160228,
McLeod,21544,McLeod,48,TX,Texas,Cass,75565,32.9445803,-94.0801832,
McLoud,21545,McLoud,40,OK,Oklahoma,Pottawatomie,74851,35.439847,-97.11519939,4044
McLouth,21546,McLouth,20,KS,Kansas,Jefferson,66054,39.1958333,-95.2083035,880
McManus,21547,McManus,22,LA,Louisiana,East Feliciana,70748,30.8343481,-91.1362178,
McMechen,21548,McMechen,54,WV,West Virginia,Marshall,26040,39.9881293,-80.7314718,1926
McMillan,21549,McMillan,26,MI,Michigan,Luce,49853,46.3388795,-85.687346,
McMillan,21550,McMillan,28,MS,Mississippi,Winston,39339,33.170126,-89.1092307,
McMillan,21551,McMillan,55,WI,Wisconsin,Marathon,54449,44.7296865,-90.1423536,
McMillin,21552,McMillin,53,WA,Washington,Pierce,98374 98360,47.1398236,-122.2365063,1547
McMinnville,21553,McMinnville,47,TN,Tennessee,Warren,37110 37111,35.683404,-85.7699816,13605
McMinnville,21554,McMinnville,41,OR,Oregon,Yamhill,97128,45.2101162,-123.1987163,32187
McMullin,21555,McMullin,51,VA,Virginia,Smyth,24354,36.8142824,-81.5781717,464
McMurray,21556,McMurray,42,PA,Pennsylvania,Washington,15367 15317,40.2778478,-80.0839432,4647
McMurray,21557,McMurray,53,WA,Washington,Skagit,98274,48.31392922,-122.2407401,192
McNab,21558,McNab,5,AR,Arkansas,Hempstead,71838,33.661231,-93.8326838,68
McNabb,21559,McNabb,17,IL,Illinois,Putnam,61335,41.1769799,-89.2092522,285
McNair,21560,McNair,51,VA,Virginia,Fairfax,20171,38.9512881,-77.4114936,17513
McNair,21561,McNair,28,MS,Mississippi,Jefferson,39069,31.6384992,-91.0420484,
McNair,21562,McNair,48,TX,Texas,Harris,77521,29.8041142,-95.0215952,
McNary,21563,McNary,22,LA,Louisiana,Rapides,71433,30.9874128,-92.576251,211
McNary,21564,McNary,4,AZ,Arizona,Apache,85930 85935,34.0736564,-109.8570472,528
McNary,21565,McNary,48,TX,Texas,Hudspeth,79839,31.2481823,-105.7963545,
McNaughton,21566,McNaughton,55,WI,Wisconsin,Oneida,54501,45.7324543,-89.5443057,
McNeal,21567,McNeal,4,AZ,Arizona,Cochise,85617,31.6012067,-109.6700697,238
McNeil,21568,McNeil,5,AR,Arkansas,Columbia,71752,33.3479029,-93.2098897,516
McNeil,21569,McNeil,48,TX,Texas,Travis,78728,30.4529791,-97.7205631,
McNeill,21570,McNeill,28,MS,Mississippi,Pearl River,39426,30.6688006,-89.6383986,
McPherson,21571,McPherson,20,KS,Kansas,McPherson,67460,38.3708415,-97.6642087,13155
McQuady,21572,McQuady,21,KY,Kentucky,Breckinridge,40119,37.70839,-86.5188693,
McQueen,21573,McQueen,40,OK,Oklahoma,Harmon,73544,34.6706795,-99.72554459,
McQueeney,21574,McQueeney,48,TX,Texas,Guadalupe,78123 78155,29.5921732,-98.0333396,2545
McRae,21575,McRae,5,AR,Arkansas,White,72102,35.1128642,-91.8223618,682
McRae,21576,McRae,13,GA,Georgia,Telfair,31055,32.0679541,-82.9006993,5740
McRoberts,21577,McRoberts,21,KY,Kentucky,Letcher,41835,37.2076038,-82.671823,784
